2026/08/10 12:09:52.563, 0, 93, 0
2026/08/10 12:09:52.566, 1, 15, 0
2026/08/10 12:09:53.611, 0, 93, 0
2026/08/10 12:09:53.615, 1, 15, 0
2026/08/10 12:09:54.654, 0, 443, 0
2026/08/10 12:09:54.655, 1, 18, 0
2026/08/10 12:09:55.694, 0, 475, 0
2026/08/10 12:09:55.696, 1, 18, 0
2026/08/10 12:09:56.737, 0, 475, 0
2026/08/10 12:09:56.739, 1, 18, 0
2026/08/10 12:09:57.780, 0, 475, 0
2026/08/10 12:09:57.782, 1, 18, 0
2026/08/10 12:09:58.824, 0, 475, 0
2026/08/10 12:09:58.825, 1, 18, 0
2026/08/10 12:09:59.867, 0, 475, 0
2026/08/10 12:09:59.869, 1, 18, 0
2026/08/10 12:10:00.911, 0, 475, 0
2026/08/10 12:10:00.912, 1, 18, 0
2026/08/10 12:10:01.953, 0, 475, 0
2026/08/10 12:10:01.956, 1, 18, 0
2026/08/10 12:10:02.998, 0, 475, 0
2026/08/10 12:10:03.000, 1, 18, 0
2026/08/10 12:10:04.042, 0, 507, 0
2026/08/10 12:10:04.044, 1, 18, 0
2026/08/10 12:10:05.086, 0, 509, 0
2026/08/10 12:10:05.088, 1, 18, 0
2026/08/10 12:10:06.127, 0, 509, 0
2026/08/10 12:10:06.129, 1, 18, 0
2026/08/10 12:10:07.170, 0, 511, 0
2026/08/10 12:10:07.172, 1, 18, 0
2026/08/10 12:10:08.211, 0, 511, 0
2026/08/10 12:10:08.213, 1, 365, 2
2026/08/10 12:10:09.249, 0, 511, 0
2026/08/10 12:10:09.251, 1, 397, 0
2026/08/10 12:10:10.288, 0, 511, 0
2026/08/10 12:10:10.290, 1, 397, 0
2026/08/10 12:10:11.326, 0, 511, 0
2026/08/10 12:10:11.328, 1, 397, 0
2026/08/10 12:10:12.364, 0, 511, 0
2026/08/10 12:10:12.366, 1, 397, 0
2026/08/10 12:10:13.403, 0, 511, 0
2026/08/10 12:10:13.405, 1, 397, 0
2026/08/10 12:10:14.443, 0, 511, 0
2026/08/10 12:10:14.445, 1, 397, 0
2026/08/10 12:10:15.482, 0, 511, 0
2026/08/10 12:10:15.484, 1, 397, 0
2026/08/10 12:10:16.519, 0, 511, 0
2026/08/10 12:10:16.521, 1, 397, 0
2026/08/10 12:10:17.556, 0, 511, 0
2026/08/10 12:10:17.558, 1, 429, 0
2026/08/10 12:10:18.594, 0, 511, 0
2026/08/10 12:10:18.596, 1, 431, 0
2026/08/10 12:10:19.633, 0, 511, 0
2026/08/10 12:10:19.635, 1, 431, 0
2026/08/10 12:10:20.672, 0, 511, 0
2026/08/10 12:10:20.674, 1, 433, 0
2026/08/10 12:10:21.715, 0, 1893, 7
2026/08/10 12:10:21.720, 1, 1751, 0
2026/08/10 12:10:22.778, 0, 2341, 85
2026/08/10 12:10:22.782, 1, 2103, 78
2026/08/10 12:10:23.844, 0, 2501, 70
2026/08/10 12:10:23.848, 1, 2519, 67
2026/08/10 12:10:24.900, 0, 2661, 64
2026/08/10 12:10:24.904, 1, 2679, 32
2026/08/10 12:10:25.957, 0, 3269, 29
2026/08/10 12:10:25.959, 1, 3255, 27
2026/08/10 12:10:27.020, 0, 3749, 100
2026/08/10 12:10:27.023, 1, 3799, 98
2026/08/10 12:10:28.075, 0, 2981, 32
2026/08/10 12:10:28.078, 1, 3095, 99
2026/08/10 12:10:29.126, 0, 2821, 76
2026/08/10 12:10:29.130, 1, 2807, 69
2026/08/10 12:10:30.174, 0, 2661, 100
2026/08/10 12:10:30.177, 1, 2743, 99
2026/08/10 12:10:31.230, 0, 3333, 86
2026/08/10 12:10:31.233, 1, 3095, 100
2026/08/10 12:10:32.277, 0, 3621, 100
2026/08/10 12:10:32.280, 1, 3991, 100
2026/08/10 12:10:33.327, 0, 4293, 98
2026/08/10 12:10:33.331, 1, 4471, 94
2026/08/10 12:10:34.412, 0, 3333, 100
2026/08/10 12:10:34.418, 1, 3415, 100
2026/08/10 12:10:35.496, 0, 3909, 84
2026/08/10 12:10:35.501, 1, 3415, 100
2026/08/10 12:10:36.567, 0, 3813, 85
2026/08/10 12:10:36.571, 1, 4503, 100
2026/08/10 12:10:37.625, 0, 5157, 100
2026/08/10 12:10:37.629, 1, 6007, 100
2026/08/10 12:10:38.690, 0, 5925, 97
2026/08/10 12:10:38.695, 1, 5591, 52
2026/08/10 12:10:39.775, 0, 4165, 83
2026/08/10 12:10:39.780, 1, 4663, 97
2026/08/10 12:10:40.850, 0, 4837, 67
2026/08/10 12:10:40.855, 1, 6071, 87
2026/08/10 12:10:41.919, 0, 5413, 87
2026/08/10 12:10:41.923, 1, 5047, 89
2026/08/10 12:10:42.986, 0, 6917, 99
2026/08/10 12:10:42.991, 1, 5815, 87
2026/08/10 12:10:44.055, 0, 4517, 100
2026/08/10 12:10:44.060, 1, 4855, 100
2026/08/10 12:10:45.129, 0, 5125, 100
2026/08/10 12:10:45.133, 1, 5591, 100
2026/08/10 12:10:46.207, 0, 5157, 95
2026/08/10 12:10:46.212, 1, 4343, 65
2026/08/10 12:10:47.270, 0, 4837, 58
2026/08/10 12:10:47.274, 1, 5111, 100
2026/08/10 12:10:48.325, 0, 7077, 91
2026/08/10 12:10:48.329, 1, 4951, 84
2026/08/10 12:10:49.397, 0, 6149, 76
2026/08/10 12:10:49.402, 1, 5431, 55
2026/08/10 12:10:50.464, 0, 5669, 83
2026/08/10 12:10:50.469, 1, 5271, 100
2026/08/10 12:10:51.535, 0, 5349, 100
