2026/08/10 17:40:26.568, 0, 93, 0
2026/08/10 17:40:26.571, 1, 15, 98
2026/08/10 17:40:27.613, 0, 93, 0
2026/08/10 17:40:27.616, 1, 15, 0
2026/08/10 17:40:28.656, 0, 443, 0
2026/08/10 17:40:28.658, 1, 18, 0
2026/08/10 17:40:29.698, 0, 443, 0
2026/08/10 17:40:29.700, 1, 18, 0
2026/08/10 17:40:30.744, 0, 475, 0
2026/08/10 17:40:30.745, 1, 18, 0
2026/08/10 17:40:31.785, 0, 475, 0
2026/08/10 17:40:31.787, 1, 18, 0
2026/08/10 17:40:32.829, 0, 475, 0
2026/08/10 17:40:32.831, 1, 18, 0
2026/08/10 17:40:33.873, 0, 475, 0
2026/08/10 17:40:33.875, 1, 18, 0
2026/08/10 17:40:34.916, 0, 475, 0
2026/08/10 17:40:34.918, 1, 18, 0
2026/08/10 17:40:35.958, 0, 475, 0
2026/08/10 17:40:35.960, 1, 18, 0
2026/08/10 17:40:37.001, 0, 475, 0
2026/08/10 17:40:37.003, 1, 18, 0
2026/08/10 17:40:38.046, 0, 507, 0
2026/08/10 17:40:38.048, 1, 18, 0
2026/08/10 17:40:39.089, 0, 509, 0
2026/08/10 17:40:39.091, 1, 18, 0
2026/08/10 17:40:40.131, 0, 509, 0
2026/08/10 17:40:40.133, 1, 18, 0
2026/08/10 17:40:41.173, 0, 511, 0
2026/08/10 17:40:41.175, 1, 18, 0
2026/08/10 17:40:42.212, 0, 511, 0
2026/08/10 17:40:42.214, 1, 365, 3
2026/08/10 17:40:43.252, 0, 511, 0
2026/08/10 17:40:43.255, 1, 397, 0
2026/08/10 17:40:44.290, 0, 511, 0
2026/08/10 17:40:44.292, 1, 397, 0
2026/08/10 17:40:45.326, 0, 511, 0
2026/08/10 17:40:45.327, 1, 397, 0
2026/08/10 17:40:46.363, 0, 511, 0
2026/08/10 17:40:46.365, 1, 397, 0
2026/08/10 17:40:47.401, 0, 511, 0
2026/08/10 17:40:47.403, 1, 397, 0
2026/08/10 17:40:48.442, 0, 511, 0
2026/08/10 17:40:48.444, 1, 397, 0
2026/08/10 17:40:49.481, 0, 511, 0
2026/08/10 17:40:49.483, 1, 397, 0
2026/08/10 17:40:50.519, 0, 511, 0
2026/08/10 17:40:50.521, 1, 397, 0
2026/08/10 17:40:51.554, 0, 511, 0
2026/08/10 17:40:51.556, 1, 429, 0
2026/08/10 17:40:52.596, 0, 511, 0
2026/08/10 17:40:52.598, 1, 431, 0
2026/08/10 17:40:53.636, 0, 511, 0
2026/08/10 17:40:53.638, 1, 433, 0
2026/08/10 17:40:54.674, 0, 511, 0
2026/08/10 17:40:54.675, 1, 433, 0
2026/08/10 17:40:55.715, 0, 2053, 0
2026/08/10 17:40:55.718, 1, 2007, 0
2026/08/10 17:40:56.761, 0, 3269, 60
2026/08/10 17:40:56.764, 1, 2327, 48
2026/08/10 17:40:57.811, 0, 3557, 93
2026/08/10 17:40:57.814, 1, 3607, 75
2026/08/10 17:40:58.862, 0, 3397, 66
2026/08/10 17:40:58.865, 1, 3671, 66
2026/08/10 17:40:59.914, 0, 3269, 100
2026/08/10 17:40:59.918, 1, 3607, 93
2026/08/10 17:41:00.968, 0, 3269, 100
2026/08/10 17:41:00.971, 1, 2711, 100
2026/08/10 17:41:02.022, 0, 2821, 96
2026/08/10 17:41:02.025, 1, 2967, 100
2026/08/10 17:41:03.074, 0, 2501, 100
2026/08/10 17:41:03.077, 1, 2999, 81
2026/08/10 17:41:04.127, 0, 2661, 88
2026/08/10 17:41:04.130, 1, 2807, 92
2026/08/10 17:41:05.177, 0, 3589, 94
2026/08/10 17:41:05.180, 1, 2711, 99
2026/08/10 17:41:06.224, 0, 3685, 100
2026/08/10 17:41:06.227, 1, 3159, 100
2026/08/10 17:41:07.276, 0, 2725, 73
2026/08/10 17:41:07.279, 1, 2967, 96
2026/08/10 17:41:08.334, 0, 3493, 96
2026/08/10 17:41:08.338, 1, 4023, 86
2026/08/10 17:41:09.401, 0, 5029, 97
2026/08/10 17:41:09.405, 1, 4279, 100
2026/08/10 17:41:10.465, 0, 5669, 80
2026/08/10 17:41:10.468, 1, 6359, 86
2026/08/10 17:41:11.517, 0, 6373, 100
2026/08/10 17:41:11.520, 1, 6775, 68
2026/08/10 17:41:12.568, 0, 6533, 95
2026/08/10 17:41:12.572, 1, 5335, 100
2026/08/10 17:41:13.618, 0, 5509, 100
2026/08/10 17:41:13.622, 1, 5431, 92
2026/08/10 17:41:14.675, 0, 6917, 100
2026/08/10 17:41:14.678, 1, 6231, 100
2026/08/10 17:41:15.729, 0, 5509, 100
2026/08/10 17:41:15.733, 1, 7543, 100
2026/08/10 17:41:16.781, 0, 6405, 100
2026/08/10 17:41:16.785, 1, 5911, 63
2026/08/10 17:41:17.843, 0, 5253, 100
2026/08/10 17:41:17.848, 1, 4471, 47
2026/08/10 17:41:18.915, 0, 4709, 100
2026/08/10 17:41:18.919, 1, 5111, 100
2026/08/10 17:41:19.969, 0, 5509, 100
2026/08/10 17:41:19.973, 1, 5175, 100
2026/08/10 17:41:21.029, 0, 4901, 100
2026/08/10 17:41:21.033, 1, 4695, 100
