2026/08/09 21:53:51.172, 0, 0, 0, 93, 24576, 50.59
2026/08/09 21:53:51.181, 1, 0, 0, 15, 24576, 28.28
2026/08/09 21:53:52.189, 0, 0, 0, 93, 24576, 50.56
2026/08/09 21:53:52.189, 1, 0, 0, 15, 24576, 28.49
2026/08/09 21:53:53.189, 0, 0, 0, 95, 24576, 50.49
2026/08/09 21:53:53.189, 1, 0, 0, 301, 24576, 28.55
2026/08/09 21:53:54.189, 0, 0, 0, 95, 24576, 50.40
2026/08/09 21:53:54.194, 1, 0, 0, 301, 24576, 113.72
2026/08/09 21:53:55.194, 0, 0, 0, 385, 24576, 113.74
2026/08/09 21:53:55.194, 1, 0, 0, 301, 24576, 116.00
2026/08/09 21:53:56.195, 0, 0, 0, 417, 24576, 140.41
2026/08/09 21:53:56.195, 1, 0, 0, 301, 24576, 116.10
2026/08/09 21:53:57.195, 0, 3, 0, 417, 24576, 140.59
2026/08/09 21:53:57.195, 1, 0, 0, 301, 24576, 116.27
2026/08/09 21:53:58.195, 0, 0, 0, 417, 24576, 140.77
2026/08/09 21:53:58.196, 1, 0, 0, 301, 24576, 116.29
2026/08/09 21:53:59.196, 0, 0, 0, 417, 24576, 140.93
2026/08/09 21:53:59.196, 1, 0, 0, 329, 24576, 116.41
2026/08/09 21:54:00.196, 0, 0, 0, 417, 24576, 141.03
2026/08/09 21:54:00.196, 1, 5, 0, 361, 24576, 116.80
2026/08/09 21:54:01.197, 0, 0, 0, 417, 24576, 141.06
2026/08/09 21:54:01.197, 1, 0, 0, 361, 24576, 116.89
2026/08/09 21:54:02.197, 0, 0, 0, 417, 24576, 141.16
2026/08/09 21:54:02.197, 1, 0, 0, 361, 24576, 116.97
2026/08/09 21:54:03.197, 0, 0, 0, 417, 24576, 141.36
2026/08/09 21:54:03.198, 1, 0, 0, 361, 24576, 117.40
2026/08/09 21:54:04.198, 0, 68, 30, 1857, 24576, 162.67
2026/08/09 21:54:04.198, 1, 1, 0, 2197, 24576, 152.58
2026/08/09 21:54:05.198, 0, 30, 13, 2113, 24576, 224.34
2026/08/09 21:54:05.198, 1, 54, 24, 2449, 24576, 231.88
2026/08/09 21:54:06.199, 0, 73, 35, 2113, 24576, 227.12
2026/08/09 21:54:06.199, 1, 62, 29, 2993, 24576, 246.85
2026/08/09 21:54:07.199, 0, 38, 12, 2625, 24576, 234.86
2026/08/09 21:54:07.199, 1, 38, 12, 2993, 24576, 261.01
2026/08/09 21:54:08.200, 0, 72, 24, 2753, 24576, 228.82
2026/08/09 21:54:08.200, 1, 51, 24, 3173, 24576, 252.50
2026/08/09 21:54:09.200, 0, 54, 10, 2881, 24576, 231.14
2026/08/09 21:54:09.200, 1, 78, 22, 3141, 24576, 252.12
2026/08/09 21:54:10.200, 0, 63, 23, 3425, 24576, 231.47
2026/08/09 21:54:10.201, 1, 76, 17, 3141, 24576, 264.13
2026/08/09 21:54:11.201, 0, 75, 24, 3425, 24576, 232.62
2026/08/09 21:54:11.201, 1, 83, 23, 3141, 24576, 259.01
2026/08/09 21:54:12.201, 0, 79, 26, 3425, 24576, 239.62
2026/08/09 21:54:12.202, 1, 28, 7, 3141, 24576, 264.44
2026/08/09 21:54:13.202, 0, 28, 5, 3425, 24576, 227.40
2026/08/09 21:54:13.202, 1, 56, 11, 3141, 24576, 269.36
2026/08/09 21:54:14.202, 0, 90, 22, 3393, 24576, 225.86
2026/08/09 21:54:14.203, 1, 38, 11, 3401, 24576, 263.98
2026/08/09 21:54:15.203, 0, 77, 29, 3393, 24576, 237.78
2026/08/09 21:54:15.203, 1, 70, 30, 3715, 24576, 261.17
2026/08/09 21:54:16.204, 0, 59, 22, 3393, 24576, 228.84
2026/08/09 21:54:16.204, 1, 97, 33, 4119, 24576, 269.85
2026/08/09 21:54:17.204, 0, 70, 25, 3393, 24576, 226.52
2026/08/09 21:54:17.204, 1, 83, 27, 4685, 24576, 262.58
2026/08/09 21:54:18.205, 0, 65, 21, 3393, 24576, 234.28
2026/08/09 21:54:18.205, 1, 90, 35, 4685, 24576, 265.40
2026/08/09 21:54:19.205, 0, 52, 17, 3393, 24576, 236.07
2026/08/09 21:54:19.205, 1, 74, 29, 5129, 24576, 264.35
2026/08/09 21:54:20.205, 0, 61, 33, 3393, 24576, 228.21
2026/08/09 21:54:20.206, 1, 65, 28, 5129, 24576, 272.96
2026/08/09 21:54:21.206, 0, 69, 30, 3393, 24576, 237.08
2026/08/09 21:54:21.206, 1, 69, 22, 5129, 24576, 262.92
2026/08/09 21:54:22.206, 0, 71, 28, 3393, 24576, 250.07
2026/08/09 21:54:22.207, 1, 51, 22, 5129, 24576, 272.54
2026/08/09 21:54:23.207, 0, 54, 10, 3393, 24576, 239.37
2026/08/09 21:54:23.207, 1, 66, 28, 5641, 24576, 266.25
2026/08/09 21:54:24.207, 0, 67, 32, 3873, 24576, 245.40
2026/08/09 21:54:24.208, 1, 66, 26, 5641, 24576, 286.48
2026/08/09 21:54:25.208, 0, 51, 15, 3873, 24576, 250.96
2026/08/09 21:54:25.208, 1, 83, 57, 6153, 24576, 284.13
2026/08/09 21:54:26.208, 0, 55, 30, 3873, 24576, 245.80
2026/08/09 21:54:26.209, 1, 56, 32, 6153, 24576, 284.90
2026/08/09 21:54:27.209, 0, 51, 6, 3873, 24576, 232.91
2026/08/09 21:54:27.209, 1, 80, 46, 6153, 24576, 268.22
2026/08/09 21:54:28.209, 0, 68, 26, 3873, 24576, 234.44
2026/08/09 21:54:28.210, 1, 22, 6, 6249, 24576, 271.97
2026/08/09 21:54:29.210, 0, 100, 53, 3873, 24576, 263.23
2026/08/09 21:54:29.210, 1, 100, 77, 11529, 24576, 297.34
2026/08/09 21:54:30.211, 0, 93, 44, 6145, 24576, 275.29
2026/08/09 21:54:30.211, 1, 86, 40, 11529, 24576, 329.66
2026/08/09 21:54:31.211, 0, 81, 30, 9185, 24576, 280.92
2026/08/09 21:54:31.211, 1, 64, 23, 13673, 24576, 294.47
2026/08/09 21:54:32.211, 0, 51, 25, 9185, 24576, 272.62
2026/08/09 21:54:32.212, 1, 53, 33, 13673, 24576, 302.08
2026/08/09 21:54:33.212, 0, 80, 31, 9185, 24576, 276.40
2026/08/09 21:54:33.212, 1, 86, 52, 13673, 24576, 318.38
2026/08/09 21:54:34.212, 0, 47, 32, 9185, 24576, 266.35
2026/08/09 21:54:34.213, 1, 21, 2, 13673, 24576, 309.72
2026/08/09 21:54:35.213, 0, 52, 32, 9185, 24576, 283.12
2026/08/09 21:54:35.213, 1, 64, 26, 13673, 24576, 320.74
2026/08/09 21:54:36.213, 0, 98, 60, 9185, 24576, 294.73
2026/08/09 21:54:36.214, 1, 82, 47, 15721, 24576, 322.91
2026/08/09 21:54:37.214, 0, 100, 85, 9185, 24576, 309.00
2026/08/09 21:54:37.214, 1, 44, 31, 15721, 24576, 300.39
2026/08/09 21:54:38.214, 0, 9, 3, 11265, 24576, 281.14
2026/08/09 21:54:38.215, 1, 79, 41, 15721, 24576, 291.99
2026/08/09 21:54:39.215, 0, 68, 11, 11393, 24576, 246.71
2026/08/09 21:54:39.215, 1, 70, 30, 15817, 24576, 291.70
2026/08/09 21:54:40.215, 0, 77, 26, 11393, 24576, 271.19
2026/08/09 21:54:40.216, 1, 39, 14, 15817, 24576, 285.90
2026/08/09 21:54:41.216, 0, 97, 34, 11393, 24576, 257.77
2026/08/09 21:54:41.216, 1, 86, 28, 15817, 24576, 258.23
2026/08/09 21:54:42.216, 0, 10, 0, 11681, 24576, 239.42
2026/08/09 21:54:42.216, 1, 82, 36, 15817, 24576, 278.52
2026/08/09 21:54:43.217, 0, 31, 4, 11681, 24576, 288.30
2026/08/09 21:54:43.217, 1, 97, 26, 15945, 24576, 278.46
2026/08/09 21:54:44.217, 0, 17, 2, 11777, 24576, 270.49
2026/08/09 21:54:44.217, 1, 74, 40, 15945, 24576, 264.34
2026/08/09 21:54:45.218, 0, 99, 38, 11777, 24576, 239.08
2026/08/09 21:54:45.218, 1, 86, 23, 15945, 24576, 264.41
2026/08/09 21:54:46.218, 0, 100, 44, 11777, 24576, 250.59
2026/08/09 21:54:46.218, 1, 100, 51, 15945, 24576, 262.61
2026/08/09 21:54:47.219, 0, 99, 33, 11777, 24576, 258.16
2026/08/09 21:54:47.219, 1, 87, 34, 15945, 24576, 288.15
2026/08/09 21:54:48.219, 0, 96, 26, 11777, 24576, 262.67
2026/08/09 21:54:48.219, 1, 58, 12, 15945, 24576, 283.26
2026/08/09 21:54:49.219, 0, 100, 57, 11777, 24576, 272.14
2026/08/09 21:54:49.220, 1, 40, 14, 15945, 24576, 305.82
2026/08/09 21:54:50.220, 0, 84, 49, 11777, 24576, 282.94
2026/08/09 21:54:50.220, 1, 31, 7, 15945, 24576, 283.89
2026/08/09 21:54:51.220, 0, 100, 58, 13857, 24576, 291.63
2026/08/09 21:54:51.221, 1, 78, 29, 15945, 24576, 282.90
2026/08/09 21:54:52.221, 0, 57, 24, 13857, 24576, 260.95
2026/08/09 21:54:52.221, 1, 72, 27, 15945, 24576, 329.69
2026/08/09 21:54:53.221, 0, 76, 45, 13857, 24576, 263.17
2026/08/09 21:54:53.222, 1, 66, 19, 15945, 24576, 266.31
2026/08/09 21:54:54.222, 0, 41, 12, 13857, 24576, 278.92
2026/08/09 21:54:54.222, 1, 99, 43, 15945, 24576, 292.79
2026/08/09 21:54:55.223, 0, 98, 49, 13857, 24576, 251.63
2026/08/09 21:54:55.223, 1, 38, 17, 15945, 24576, 277.83
2026/08/09 21:54:56.223, 0, 66, 34, 13825, 24576, 272.93
2026/08/09 21:54:56.223, 1, 25, 6, 15945, 24576, 274.52
2026/08/09 21:54:57.224, 0, 38, 16, 13825, 24576, 270.34
2026/08/09 21:54:57.224, 1, 48, 25, 15945, 24576, 300.22
2026/08/09 21:54:58.224, 0, 67, 34, 13825, 24576, 277.00
2026/08/09 21:54:58.224, 1, 100, 65, 15945, 24576, 301.80
2026/08/09 21:54:59.225, 0, 73, 36, 13825, 24576, 288.05
2026/08/09 21:54:59.225, 1, 86, 44, 15945, 24576, 286.29
2026/08/09 21:55:00.225, 0, 83, 37, 13825, 24576, 280.08
2026/08/09 21:55:00.225, 1, 48, 20, 15945, 24576, 307.02
2026/08/09 21:55:01.225, 0, 100, 62, 13825, 24576, 279.89
2026/08/09 21:55:01.226, 1, 89, 59, 15945, 24576, 298.71
2026/08/09 21:55:02.226, 0, 97, 46, 13825, 24576, 260.00
2026/08/09 21:55:02.226, 1, 42, 25, 15945, 24576, 313.90
2026/08/09 21:55:03.227, 0, 51, 23, 13825, 24576, 272.15
2026/08/09 21:55:03.227, 1, 11, 4, 15945, 24576, 288.28
2026/08/09 21:55:04.227, 0, 91, 32, 13825, 24576, 256.03
2026/08/09 21:55:04.227, 1, 84, 39, 15945, 24576, 281.42
2026/08/09 21:55:05.227, 0, 24, 8, 13825, 24576, 274.25
2026/08/09 21:55:05.228, 1, 93, 35, 15945, 24576, 278.41
2026/08/09 21:55:06.228, 0, 76, 12, 13825, 24576, 250.72
2026/08/09 21:55:06.228, 1, 99, 48, 15945, 24576, 309.85
2026/08/09 21:55:07.228, 0, 84, 43, 13825, 24576, 269.13
2026/08/09 21:55:07.229, 1, 95, 38, 15945, 24576, 296.96
2026/08/09 21:55:08.229, 0, 66, 36, 13825, 24576, 282.86
2026/08/09 21:55:08.229, 1, 50, 14, 15945, 24576, 298.83
2026/08/09 21:55:09.229, 0, 47, 18, 13825, 24576, 280.79
2026/08/09 21:55:09.230, 1, 26, 8, 15945, 24576, 323.43
2026/08/09 21:55:10.230, 0, 11, 0, 13825, 24576, 281.05
2026/08/09 21:55:10.230, 1, 81, 56, 15945, 24576, 332.86
2026/08/09 21:55:11.230, 0, 47, 14, 13825, 24576, 295.18
2026/08/09 21:55:11.231, 1, 92, 53, 15945, 24576, 344.55
2026/08/09 21:55:12.231, 0, 72, 28, 13825, 24576, 285.11
2026/08/09 21:55:12.231, 1, 77, 40, 15945, 24576, 318.13
2026/08/09 21:55:13.231, 0, 100, 62, 17793, 24576, 317.40
2026/08/09 21:55:13.232, 1, 10, 0, 6569, 24576, 269.74
2026/08/09 21:55:14.232, 0, 100, 83, 17793, 24576, 278.86
2026/08/09 21:55:14.232, 1, 55, 21, 9801, 24576, 267.23
2026/08/09 21:55:15.232, 0, 100, 72, 17793, 24576, 315.54
2026/08/09 21:55:15.233, 1, 84, 47, 11305, 24576, 348.11
2026/08/09 21:55:16.233, 0, 55, 23, 17793, 24576, 319.27
2026/08/09 21:55:16.233, 1, 16, 9, 13449, 24576, 326.24
2026/08/09 21:55:17.233, 0, 98, 77, 17793, 24576, 292.34
2026/08/09 21:55:17.234, 1, 100, 85, 7337, 24576, 242.03
2026/08/09 21:55:18.234, 0, 89, 50, 17793, 24576, 313.67
2026/08/09 21:55:18.234, 1, 51, 27, 10281, 24576, 302.28
2026/08/09 21:55:19.234, 0, 68, 54, 17793, 24576, 293.08
2026/08/09 21:55:19.235, 1, 100, 93, 13417, 24576, 335.97
2026/08/09 21:55:20.235, 0, 100, 76, 17793, 24576, 309.51
2026/08/09 21:55:20.235, 1, 46, 28, 13417, 24576, 340.04
2026/08/09 21:55:21.235, 0, 89, 63, 17793, 24576, 311.03
2026/08/09 21:55:21.236, 1, 97, 65, 15529, 24576, 325.18
2026/08/09 21:55:22.236, 0, 100, 88, 17793, 24576, 247.69
2026/08/09 21:55:22.236, 1, 40, 22, 15529, 24576, 322.64
