2026/08/10 10:40:33.544, 0, 93, 0
2026/08/10 10:40:33.547, 1, 15, 0
2026/08/10 10:40:34.592, 0, 93, 0
2026/08/10 10:40:34.595, 1, 15, 0
2026/08/10 10:40:35.636, 0, 95, 0
2026/08/10 10:40:35.640, 1, 301, 0
2026/08/10 10:40:36.691, 0, 110, 0
2026/08/10 10:40:36.696, 1, 301, 0
2026/08/10 10:40:37.742, 0, 443, 0
2026/08/10 10:40:37.744, 1, 301, 0
2026/08/10 10:40:38.780, 0, 475, 0
2026/08/10 10:40:38.782, 1, 301, 0
2026/08/10 10:40:39.817, 0, 475, 0
2026/08/10 10:40:39.819, 1, 301, 0
2026/08/10 10:40:40.854, 0, 475, 0
2026/08/10 10:40:40.856, 1, 301, 0
2026/08/10 10:40:41.890, 0, 475, 0
2026/08/10 10:40:41.892, 1, 301, 0
2026/08/10 10:40:42.926, 0, 475, 0
2026/08/10 10:40:42.928, 1, 301, 0
2026/08/10 10:40:43.966, 0, 475, 0
2026/08/10 10:40:43.968, 1, 301, 0
2026/08/10 10:40:45.006, 0, 475, 0
2026/08/10 10:40:45.008, 1, 301, 0
2026/08/10 10:40:46.045, 0, 507, 0
2026/08/10 10:40:46.047, 1, 301, 0
2026/08/10 10:40:47.085, 0, 507, 0
2026/08/10 10:40:47.087, 1, 301, 0
2026/08/10 10:40:48.124, 0, 509, 0
2026/08/10 10:40:48.126, 1, 301, 0
2026/08/10 10:40:49.165, 0, 511, 0
2026/08/10 10:40:49.167, 1, 301, 0
2026/08/10 10:40:50.205, 0, 511, 0
2026/08/10 10:40:50.207, 1, 387, 0
2026/08/10 10:40:51.244, 0, 511, 0
2026/08/10 10:40:51.246, 1, 419, 0
2026/08/10 10:40:52.283, 0, 511, 0
2026/08/10 10:40:52.285, 1, 419, 0
2026/08/10 10:40:53.322, 0, 511, 0
2026/08/10 10:40:53.324, 1, 419, 0
2026/08/10 10:40:54.361, 0, 511, 0
2026/08/10 10:40:54.363, 1, 419, 12
2026/08/10 10:40:55.398, 0, 511, 0
2026/08/10 10:40:55.399, 1, 419, 0
2026/08/10 10:40:56.436, 0, 511, 0
2026/08/10 10:40:56.438, 1, 419, 0
2026/08/10 10:40:57.475, 0, 511, 0
2026/08/10 10:40:57.477, 1, 419, 0
2026/08/10 10:40:58.515, 0, 511, 0
2026/08/10 10:40:58.517, 1, 419, 0
2026/08/10 10:40:59.552, 0, 511, 0
2026/08/10 10:40:59.554, 1, 451, 3
2026/08/10 10:41:00.591, 0, 511, 0
2026/08/10 10:41:00.593, 1, 453, 0
2026/08/10 10:41:01.630, 0, 511, 0
2026/08/10 10:41:01.632, 1, 455, 0
2026/08/10 10:41:02.670, 0, 511, 0
2026/08/10 10:41:02.672, 1, 455, 0
2026/08/10 10:41:03.708, 0, 511, 0
2026/08/10 10:41:03.710, 1, 455, 0
2026/08/10 10:41:04.747, 0, 511, 0
2026/08/10 10:41:04.749, 1, 1105, 0
2026/08/10 10:41:05.790, 0, 511, 0
2026/08/10 10:41:05.792, 1, 1327, 27
2026/08/10 10:41:06.835, 0, 511, 0
2026/08/10 10:41:06.838, 1, 1701, 25
2026/08/10 10:41:07.878, 0, 511, 0
2026/08/10 10:41:07.881, 1, 1701, 25
2026/08/10 10:41:08.926, 0, 511, 0
2026/08/10 10:41:08.930, 1, 1701, 26
2026/08/10 10:41:09.973, 0, 511, 0
2026/08/10 10:41:09.977, 1, 1701, 28
2026/08/10 10:41:11.019, 0, 511, 0
2026/08/10 10:41:11.023, 1, 1701, 28
2026/08/10 10:41:12.068, 0, 511, 0
2026/08/10 10:41:12.072, 1, 1703, 17
2026/08/10 10:41:13.118, 0, 511, 0
2026/08/10 10:41:13.122, 1, 1703, 24
2026/08/10 10:41:14.164, 0, 511, 0
2026/08/10 10:41:14.168, 1, 1703, 0
2026/08/10 10:41:15.214, 0, 511, 0
2026/08/10 10:41:15.217, 1, 1703, 25
2026/08/10 10:41:16.260, 0, 511, 0
2026/08/10 10:41:16.264, 1, 1703, 7
2026/08/10 10:41:17.307, 0, 511, 0
2026/08/10 10:41:17.311, 1, 1703, 24
2026/08/10 10:41:18.357, 0, 511, 0
2026/08/10 10:41:18.361, 1, 1703, 30
2026/08/10 10:41:19.405, 0, 511, 0
2026/08/10 10:41:19.409, 1, 1703, 28
2026/08/10 10:41:20.454, 0, 511, 0
2026/08/10 10:41:20.458, 1, 1703, 29
2026/08/10 10:41:21.503, 0, 511, 0
2026/08/10 10:41:21.506, 1, 1703, 25
2026/08/10 10:41:22.550, 0, 511, 0
2026/08/10 10:41:22.553, 1, 1703, 22
2026/08/10 10:41:23.598, 0, 511, 0
2026/08/10 10:41:23.602, 1, 1703, 24
2026/08/10 10:41:24.644, 0, 511, 0
2026/08/10 10:41:24.648, 1, 1703, 26
2026/08/10 10:41:25.692, 0, 511, 0
2026/08/10 10:41:25.696, 1, 1703, 27
2026/08/10 10:41:26.739, 0, 511, 0
2026/08/10 10:41:26.743, 1, 1703, 25
2026/08/10 10:41:27.787, 0, 511, 0
2026/08/10 10:41:27.791, 1, 1703, 26
2026/08/10 10:41:28.835, 0, 511, 0
2026/08/10 10:41:28.839, 1, 1703, 27
2026/08/10 10:41:29.882, 0, 511, 0
2026/08/10 10:41:29.886, 1, 1703, 26
