2026/08/10 06:43:54.443, 0, 93, 0
2026/08/10 06:43:54.448, 1, 15, 0
2026/08/10 06:43:55.495, 0, 93, 0
2026/08/10 06:43:55.499, 1, 15, 0
2026/08/10 06:43:56.537, 0, 401, 0
2026/08/10 06:43:56.539, 1, 18, 0
2026/08/10 06:43:57.576, 0, 401, 0
2026/08/10 06:43:57.578, 1, 18, 0
2026/08/10 06:43:58.618, 0, 433, 0
2026/08/10 06:43:58.620, 1, 18, 0
2026/08/10 06:43:59.660, 0, 433, 0
2026/08/10 06:43:59.662, 1, 18, 0
2026/08/10 06:44:00.702, 0, 433, 0
2026/08/10 06:44:00.704, 1, 18, 0
2026/08/10 06:44:01.745, 0, 433, 0
2026/08/10 06:44:01.747, 1, 18, 0
2026/08/10 06:44:02.858, 0, 433, 0
2026/08/10 06:44:02.866, 1, 33, 0
2026/08/10 06:44:03.912, 0, 433, 0
2026/08/10 06:44:03.914, 1, 323, 0
2026/08/10 06:44:04.951, 0, 433, 0
2026/08/10 06:44:04.953, 1, 355, 0
2026/08/10 06:44:05.991, 0, 433, 0
2026/08/10 06:44:05.993, 1, 355, 0
2026/08/10 06:44:07.031, 0, 433, 0
2026/08/10 06:44:07.033, 1, 355, 2
2026/08/10 06:44:08.067, 0, 433, 0
2026/08/10 06:44:08.069, 1, 355, 0
2026/08/10 06:44:09.106, 0, 433, 0
2026/08/10 06:44:09.108, 1, 355, 0
2026/08/10 06:44:10.148, 0, 1847, 50
2026/08/10 06:44:10.152, 1, 1769, 13
2026/08/10 06:44:11.198, 0, 2647, 50
2026/08/10 06:44:11.201, 1, 2601, 55
2026/08/10 06:44:12.249, 0, 3351, 89
2026/08/10 06:44:12.254, 1, 3273, 50
2026/08/10 06:44:13.303, 0, 3511, 47
2026/08/10 06:44:13.306, 1, 3401, 32
2026/08/10 06:44:14.352, 0, 3511, 96
2026/08/10 06:44:14.355, 1, 3497, 43
2026/08/10 06:44:15.403, 0, 3511, 96
2026/08/10 06:44:15.405, 1, 3497, 93
2026/08/10 06:44:16.452, 0, 3511, 78
2026/08/10 06:44:16.456, 1, 3497, 83
2026/08/10 06:44:17.510, 0, 3511, 68
2026/08/10 06:44:17.512, 1, 3497, 99
2026/08/10 06:44:18.558, 0, 3511, 73
2026/08/10 06:44:18.561, 1, 3497, 80
2026/08/10 06:44:19.604, 0, 3511, 30
2026/08/10 06:44:19.607, 1, 3497, 61
2026/08/10 06:44:20.650, 0, 3511, 81
2026/08/10 06:44:20.653, 1, 3497, 66
2026/08/10 06:44:21.699, 0, 3511, 71
2026/08/10 06:44:21.702, 1, 3497, 87
2026/08/10 06:44:22.750, 0, 4055, 70
2026/08/10 06:44:22.752, 1, 3497, 57
2026/08/10 06:44:23.799, 0, 4055, 100
2026/08/10 06:44:23.802, 1, 3497, 64
2026/08/10 06:44:24.847, 0, 4055, 61
2026/08/10 06:44:24.850, 1, 6057, 16
2026/08/10 06:44:25.897, 0, 4055, 86
2026/08/10 06:44:25.899, 1, 6057, 51
2026/08/10 06:44:26.954, 0, 4055, 67
2026/08/10 06:44:26.959, 1, 6057, 1
2026/08/10 06:44:28.018, 0, 6583, 53
2026/08/10 06:44:28.022, 1, 8169, 83
2026/08/10 06:44:29.070, 0, 9239, 82
2026/08/10 06:44:29.073, 1, 11209, 92
2026/08/10 06:44:30.118, 0, 10263, 86
2026/08/10 06:44:30.121, 1, 11209, 79
2026/08/10 06:44:31.168, 0, 11255, 95
2026/08/10 06:44:31.171, 1, 11209, 82
2026/08/10 06:44:32.218, 0, 11255, 74
2026/08/10 06:44:32.221, 1, 13353, 40
2026/08/10 06:44:33.267, 0, 11255, 91
2026/08/10 06:44:33.269, 1, 13353, 95
2026/08/10 06:44:34.315, 0, 13303, 100
2026/08/10 06:44:34.318, 1, 13353, 0
2026/08/10 06:44:35.368, 0, 13303, 100
2026/08/10 06:44:35.373, 1, 13353, 100
2026/08/10 06:44:36.418, 0, 13303, 53
2026/08/10 06:44:36.421, 1, 13353, 42
2026/08/10 06:44:37.469, 0, 13399, 100
2026/08/10 06:44:37.472, 1, 11337, 100
2026/08/10 06:44:38.520, 0, 13495, 99
2026/08/10 06:44:38.523, 1, 12393, 89
2026/08/10 06:44:39.576, 0, 13559, 100
2026/08/10 06:44:39.579, 1, 12393, 67
2026/08/10 06:44:40.632, 0, 13559, 21
2026/08/10 06:44:40.636, 1, 12457, 0
2026/08/10 06:44:41.683, 0, 13559, 31
2026/08/10 06:44:41.686, 1, 12617, 93
2026/08/10 06:44:42.731, 0, 13559, 82
2026/08/10 06:44:42.733, 1, 12617, 0
2026/08/10 06:44:43.783, 0, 13559, 100
2026/08/10 06:44:43.787, 1, 12617, 22
2026/08/10 06:44:44.838, 0, 13815, 100
2026/08/10 06:44:44.841, 1, 13641, 100
2026/08/10 06:44:45.883, 0, 13815, 0
2026/08/10 06:44:45.885, 1, 9609, 0
2026/08/10 06:44:46.939, 0, 13815, 100
2026/08/10 06:44:46.942, 1, 12041, 47
2026/08/10 06:44:47.993, 0, 13911, 100
2026/08/10 06:44:47.997, 1, 11561, 100
2026/08/10 06:44:49.045, 0, 13911, 92
2026/08/10 06:44:49.049, 1, 11561, 100
2026/08/10 06:44:50.099, 0, 14007, 100
2026/08/10 06:44:50.102, 1, 11561, 100
2026/08/10 06:44:51.147, 0, 14007, 9
2026/08/10 06:44:51.150, 1, 13609, 67
2026/08/10 06:44:52.196, 0, 14007, 77
2026/08/10 06:44:52.199, 1, 14697, 25
2026/08/10 06:44:53.244, 0, 14007, 100
2026/08/10 06:44:53.247, 1, 15817, 56
2026/08/10 06:44:54.294, 0, 16247, 6
2026/08/10 06:44:54.298, 1, 15817, 86
2026/08/10 06:44:55.348, 0, 16247, 100
2026/08/10 06:44:55.351, 1, 15817, 90
2026/08/10 06:44:56.395, 0, 16247, 82
2026/08/10 06:44:56.398, 1, 15817, 100
2026/08/10 06:44:57.441, 0, 16247, 100
2026/08/10 06:44:57.444, 1, 15817, 75
2026/08/10 06:44:58.486, 0, 16247, 68
2026/08/10 06:44:58.489, 1, 15817, 100
2026/08/10 06:44:59.541, 0, 16247, 100
2026/08/10 06:44:59.546, 1, 15945, 0
2026/08/10 06:45:00.599, 0, 16247, 100
2026/08/10 06:45:00.603, 1, 15945, 96
2026/08/10 06:45:01.656, 0, 16247, 20
2026/08/10 06:45:01.659, 1, 15945, 60
2026/08/10 06:45:02.708, 0, 16247, 0
2026/08/10 06:45:02.713, 1, 15945, 7
2026/08/10 06:45:03.766, 0, 16247, 75
2026/08/10 06:45:03.770, 1, 15945, 57
2026/08/10 06:45:04.832, 0, 16247, 99
2026/08/10 06:45:04.839, 1, 15945, 100
2026/08/10 06:45:05.893, 0, 16247, 49
2026/08/10 06:45:05.896, 1, 15945, 46
2026/08/10 06:45:06.946, 0, 16247, 27
2026/08/10 06:45:06.950, 1, 15945, 98
2026/08/10 06:45:07.998, 0, 9943, 100
2026/08/10 06:45:08.001, 1, 15945, 100
2026/08/10 06:45:09.045, 0, 12823, 100
2026/08/10 06:45:09.048, 1, 15945, 98
2026/08/10 06:45:10.099, 0, 14775, 0
2026/08/10 06:45:10.105, 1, 15945, 98
2026/08/10 06:45:11.155, 0, 14999, 100
2026/08/10 06:45:11.158, 1, 15945, 85
2026/08/10 06:45:12.199, 0, 14999, 0
2026/08/10 06:45:12.202, 1, 15945, 0
2026/08/10 06:45:13.242, 0, 14999, 0
2026/08/10 06:45:13.244, 1, 15945, 0
2026/08/10 06:45:14.281, 0, 14999, 0
2026/08/10 06:45:14.283, 1, 15945, 0
2026/08/10 06:45:15.322, 0, 781, 0
2026/08/10 06:45:15.324, 1, 15945, 0
2026/08/10 06:45:16.364, 0, 365, 0
2026/08/10 06:45:16.366, 1, 287, 81
2026/08/10 06:45:17.404, 0, 365, 0
2026/08/10 06:45:17.407, 1, 287, 0
