2026/08/09 19:18:54.310, 0, 93, 0, 50.50
2026/08/09 19:18:54.318, 1, 15, 0, 28.95
2026/08/09 19:18:55.325, 0, 93, 0, 50.49
2026/08/09 19:18:55.325, 1, 15, 0, 29.05
2026/08/09 19:18:56.325, 0, 95, 0, 50.47
2026/08/09 19:18:56.325, 1, 301, 0, 37.43
2026/08/09 19:18:57.325, 0, 95, 0, 50.41
2026/08/09 19:18:57.326, 1, 301, 0, 119.59
2026/08/09 19:18:58.326, 0, 385, 0, 104.58
2026/08/09 19:18:58.326, 1, 301, 0, 119.25
2026/08/09 19:18:59.326, 0, 417, 0, 140.75
2026/08/09 19:18:59.326, 1, 301, 0, 119.58
2026/08/09 19:19:00.326, 0, 417, 0, 140.96
2026/08/09 19:19:00.327, 1, 301, 0, 119.69
2026/08/09 19:19:01.327, 0, 417, 0, 141.21
2026/08/09 19:19:01.327, 1, 301, 0, 119.82
2026/08/09 19:19:02.327, 0, 417, 0, 141.39
2026/08/09 19:19:02.327, 1, 329, 0, 120.26
2026/08/09 19:19:03.327, 0, 417, 0, 141.42
2026/08/09 19:19:03.328, 1, 361, 0, 118.90
2026/08/09 19:19:04.328, 0, 417, 0, 141.52
2026/08/09 19:19:04.328, 1, 361, 0, 118.68
2026/08/09 19:19:05.328, 0, 417, 0, 141.56
2026/08/09 19:19:05.328, 1, 361, 0, 118.81
2026/08/09 19:19:06.328, 0, 417, 0, 141.56
2026/08/09 19:19:06.328, 1, 361, 0, 118.81
2026/08/09 19:19:07.329, 0, 417, 0, 141.81
2026/08/09 19:19:07.329, 1, 1013, 1, 120.23
2026/08/09 19:19:08.329, 0, 417, 0, 142.01
2026/08/09 19:19:08.329, 1, 1235, 32, 163.31
2026/08/09 19:19:09.329, 0, 417, 0, 142.06
2026/08/09 19:19:09.330, 1, 1609, 27, 159.11
2026/08/09 19:19:10.330, 0, 417, 0, 142.07
2026/08/09 19:19:10.330, 1, 1609, 25, 154.16
2026/08/09 19:19:11.330, 0, 417, 0, 142.22
2026/08/09 19:19:11.330, 1, 1609, 9, 147.42
2026/08/09 19:19:12.330, 0, 417, 0, 142.33
2026/08/09 19:19:12.331, 1, 1609, 26, 151.25
2026/08/09 19:19:13.331, 0, 417, 0, 142.48
2026/08/09 19:19:13.331, 1, 1609, 26, 147.81
2026/08/09 19:19:14.331, 0, 417, 0, 142.52
2026/08/09 19:19:14.332, 1, 1611, 26, 150.12
2026/08/09 19:19:15.332, 0, 417, 0, 142.62
2026/08/09 19:19:15.332, 1, 1611, 27, 148.67
2026/08/09 19:19:16.332, 0, 417, 0, 142.82
2026/08/09 19:19:16.332, 1, 1611, 28, 148.19
2026/08/09 19:19:17.333, 0, 417, 0, 143.03
2026/08/09 19:19:17.333, 1, 1611, 27, 149.30
2026/08/09 19:19:18.333, 0, 417, 0, 143.29
2026/08/09 19:19:18.333, 1, 1611, 26, 147.74
2026/08/09 19:19:19.334, 0, 417, 0, 113.54
2026/08/09 19:19:19.334, 1, 1611, 26, 151.59
2026/08/09 19:19:20.334, 0, 417, 0, 56.10
2026/08/09 19:19:20.334, 1, 1611, 31, 150.09
2026/08/09 19:19:21.334, 0, 417, 0, 54.01
2026/08/09 19:19:21.335, 1, 1611, 27, 153.83
2026/08/09 19:19:22.335, 0, 417, 0, 52.31
2026/08/09 19:19:22.335, 1, 1611, 23, 149.87
2026/08/09 19:19:23.335, 0, 417, 0, 52.26
2026/08/09 19:19:23.336, 1, 1611, 29, 153.64
2026/08/09 19:19:24.336, 0, 417, 0, 52.21
2026/08/09 19:19:24.336, 1, 1611, 28, 151.03
2026/08/09 19:19:25.336, 0, 417, 0, 52.19
2026/08/09 19:19:25.336, 1, 1611, 30, 151.33
2026/08/09 19:19:26.337, 0, 417, 0, 52.26
2026/08/09 19:19:26.337, 1, 1611, 28, 153.59
2026/08/09 19:19:27.337, 0, 417, 0, 52.36
2026/08/09 19:19:27.337, 1, 1611, 29, 151.44
2026/08/09 19:19:28.338, 0, 417, 0, 52.28
2026/08/09 19:19:28.338, 1, 1611, 23, 155.19
2026/08/09 19:19:29.338, 0, 417, 0, 52.19
2026/08/09 19:19:29.338, 1, 1611, 6, 151.65
2026/08/09 19:19:30.339, 0, 417, 0, 52.20
2026/08/09 19:19:30.339, 1, 1611, 28, 156.17
2026/08/09 19:19:31.339, 0, 417, 0, 52.25
2026/08/09 19:19:31.339, 1, 1611, 29, 151.93
2026/08/09 19:19:32.340, 0, 417, 0, 52.25
2026/08/09 19:19:32.340, 1, 1611, 26, 151.07
2026/08/09 19:19:33.340, 0, 417, 0, 52.23
2026/08/09 19:19:33.340, 1, 1611, 27, 155.23
2026/08/09 19:19:34.340, 0, 417, 0, 52.21
2026/08/09 19:19:34.341, 1, 1611, 26, 151.92
2026/08/09 19:19:35.341, 0, 417, 0, 52.17
2026/08/09 19:19:35.341, 1, 1611, 27, 155.60
2026/08/09 19:19:36.341, 0, 417, 0, 52.07
2026/08/09 19:19:36.341, 1, 1611, 13, 152.29
2026/08/09 19:19:37.342, 0, 417, 0, 52.12
2026/08/09 19:19:37.342, 1, 1611, 26, 155.35
2026/08/09 19:19:38.342, 0, 417, 0, 52.16
2026/08/09 19:19:38.342, 1, 1611, 31, 151.68
2026/08/09 19:19:39.342, 0, 417, 0, 52.13
2026/08/09 19:19:39.343, 1, 1611, 27, 153.61
2026/08/09 19:19:40.343, 0, 417, 0, 52.12
2026/08/09 19:19:40.343, 1, 1611, 26, 151.54
2026/08/09 19:19:41.343, 0, 417, 0, 52.03
2026/08/09 19:19:41.343, 1, 1611, 26, 150.66
2026/08/09 19:19:42.344, 0, 417, 0, 52.09
2026/08/09 19:19:42.344, 1, 1611, 24, 154.76
2026/08/09 19:19:43.344, 0, 417, 0, 52.09
2026/08/09 19:19:43.344, 1, 1611, 28, 151.25
2026/08/09 19:19:44.344, 0, 417, 0, 52.10
2026/08/09 19:19:44.345, 1, 1611, 26, 154.97
2026/08/09 19:19:45.345, 0, 417, 0, 52.15
2026/08/09 19:19:45.345, 1, 1611, 13, 151.98
2026/08/09 19:19:46.345, 0, 417, 0, 52.06
2026/08/09 19:19:46.345, 1, 1611, 25, 154.78
2026/08/09 19:19:47.346, 0, 417, 0, 51.93
2026/08/09 19:19:47.346, 1, 1611, 26, 151.77
2026/08/09 19:19:48.346, 0, 417, 0, 51.89
2026/08/09 19:19:48.346, 1, 1611, 24, 153.14
2026/08/09 19:19:49.346, 0, 417, 0, 51.88
2026/08/09 19:19:49.347, 1, 1611, 25, 151.68
2026/08/09 19:19:50.347, 0, 417, 0, 51.90
2026/08/09 19:19:50.347, 1, 1611, 25, 151.27
2026/08/09 19:19:51.347, 0, 417, 0, 51.84
2026/08/09 19:19:51.347, 1, 1611, 24, 154.46
2026/08/09 19:19:52.348, 0, 417, 0, 51.87
2026/08/09 19:19:52.348, 1, 1611, 24, 151.55
2026/08/09 19:19:53.348, 0, 417, 0, 51.92
2026/08/09 19:19:53.348, 1, 1611, 26, 154.99
2026/08/09 19:19:54.348, 0, 417, 0, 51.98
2026/08/09 19:19:54.349, 1, 1611, 21, 151.67
2026/08/09 19:19:55.349, 0, 417, 0, 52.04
2026/08/09 19:19:55.349, 1, 1611, 25, 154.59
2026/08/09 19:19:56.349, 0, 417, 0, 52.08
2026/08/09 19:19:56.349, 1, 1611, 24, 148.84
2026/08/09 19:19:57.349, 0, 417, 0, 51.94
2026/08/09 19:19:57.350, 1, 1611, 22, 149.04
2026/08/09 19:19:58.350, 0, 417, 0, 51.79
2026/08/09 19:19:58.350, 1, 1611, 22, 147.31
2026/08/09 19:19:59.350, 0, 417, 0, 51.77
2026/08/09 19:19:59.350, 1, 1611, 20, 150.07
2026/08/09 19:20:00.351, 0, 417, 1, 52.07
2026/08/09 19:20:00.351, 1, 1611, 21, 146.81
2026/08/09 19:20:01.351, 0, 417, 0, 52.09
2026/08/09 19:20:01.351, 1, 1611, 25, 148.77
2026/08/09 19:20:02.351, 0, 417, 0, 52.15
2026/08/09 19:20:02.352, 1, 1611, 20, 151.98
2026/08/09 19:20:03.352, 0, 417, 0, 51.92
2026/08/09 19:20:03.352, 1, 1611, 23, 152.85
2026/08/09 19:20:04.352, 0, 417, 0, 51.97
2026/08/09 19:20:04.352, 1, 1611, 26, 153.56
2026/08/09 19:20:05.353, 0, 417, 0, 51.98
2026/08/09 19:20:05.353, 1, 1611, 29, 157.22
2026/08/09 19:20:06.353, 0, 417, 0, 51.92
2026/08/09 19:20:06.353, 1, 1611, 26, 152.47
2026/08/09 19:20:07.354, 0, 417, 0, 51.86
2026/08/09 19:20:07.354, 1, 1611, 25, 155.92
2026/08/09 19:20:08.354, 0, 417, 0, 51.97
2026/08/09 19:20:08.354, 1, 1611, 17, 152.30
2026/08/09 19:20:09.354, 0, 417, 0, 51.93
2026/08/09 19:20:09.355, 1, 1611, 24, 155.79
2026/08/09 19:20:10.355, 0, 417, 0, 51.99
2026/08/09 19:20:10.355, 1, 1611, 0, 151.71
2026/08/09 19:20:11.355, 0, 417, 0, 52.00
2026/08/09 19:20:11.355, 1, 1611, 23, 153.67
2026/08/09 19:20:12.356, 0, 417, 0, 51.99
2026/08/09 19:20:12.356, 1, 1611, 2, 148.84
2026/08/09 19:20:13.356, 0, 417, 0, 52.01
2026/08/09 19:20:13.356, 1, 1611, 25, 150.63
2026/08/09 19:20:14.356, 0, 417, 0, 51.96
2026/08/09 19:20:14.357, 1, 1611, 24, 148.48
2026/08/09 19:20:15.357, 0, 417, 0, 51.95
2026/08/09 19:20:15.357, 1, 1611, 19, 150.73
2026/08/09 19:20:16.357, 0, 417, 0, 51.89
2026/08/09 19:20:16.357, 1, 1611, 22, 148.21
2026/08/09 19:20:17.357, 0, 417, 0, 51.89
2026/08/09 19:20:17.358, 1, 1611, 26, 152.32
2026/08/09 19:20:18.358, 0, 417, 0, 51.95
2026/08/09 19:20:18.358, 1, 1611, 22, 147.43
2026/08/09 19:20:19.358, 0, 417, 0, 51.87
2026/08/09 19:20:19.358, 1, 1611, 28, 150.99
2026/08/09 19:20:20.358, 0, 417, 0, 51.87
2026/08/09 19:20:20.359, 1, 1611, 21, 150.52
2026/08/09 19:20:21.359, 0, 417, 0, 51.89
2026/08/09 19:20:21.359, 1, 1611, 22, 148.80
2026/08/09 19:20:22.359, 0, 417, 0, 51.86
2026/08/09 19:20:22.359, 1, 1611, 24, 150.27
2026/08/09 19:20:23.359, 0, 417, 0, 51.84
