2026/08/22 08:02:15.357, 0, 55 %, 21441 MiB
2026/08/22 08:02:15.358, 1, 100 %, 21491 MiB
2026/08/22 08:02:20.359, 0, 100 %, 21665 MiB
2026/08/22 08:02:20.359, 1, 98 %, 21555 MiB
2026/08/22 08:02:25.360, 0, 100 %, 21281 MiB
2026/08/22 08:02:25.362, 1, 100 %, 22131 MiB
2026/08/22 08:02:30.363, 0, 100 %, 21025 MiB
2026/08/22 08:02:30.363, 1, 100 %, 22227 MiB
2026/08/22 08:02:35.364, 0, 100 %, 20705 MiB
2026/08/22 08:02:35.365, 1, 100 %, 21971 MiB
2026/08/22 08:02:40.366, 0, 99 %, 20961 MiB
2026/08/22 08:02:40.367, 1, 100 %, 22323 MiB
2026/08/22 08:02:45.367, 0, 100 %, 21441 MiB
2026/08/22 08:02:45.369, 1, 100 %, 22291 MiB
2026/08/22 08:02:50.369, 0, 100 %, 21569 MiB
2026/08/22 08:02:50.370, 1, 100 %, 22131 MiB
2026/08/22 08:02:55.371, 0, 100 %, 20801 MiB
2026/08/22 08:02:55.371, 1, 100 %, 22739 MiB
2026/08/22 08:03:00.372, 0, 100 %, 22145 MiB
2026/08/22 08:03:00.372, 1, 100 %, 22547 MiB
2026/08/22 08:03:05.372, 0, 100 %, 21377 MiB
2026/08/22 08:03:05.373, 1, 100 %, 22163 MiB
2026/08/22 08:03:10.374, 0, 100 %, 21217 MiB
2026/08/22 08:03:10.374, 1, 100 %, 21811 MiB
2026/08/22 08:03:15.375, 0, 100 %, 20929 MiB
2026/08/22 08:03:15.377, 1, 98 %, 21299 MiB
2026/08/22 08:03:20.378, 0, 100 %, 20609 MiB
2026/08/22 08:03:20.378, 1, 100 %, 21683 MiB
2026/08/22 08:03:25.379, 0, 100 %, 21089 MiB
2026/08/22 08:03:25.379, 1, 100 %, 21939 MiB
2026/08/22 08:03:30.380, 0, 72 %, 20641 MiB
2026/08/22 08:03:30.381, 1, 100 %, 20787 MiB
2026/08/22 08:03:35.382, 0, 96 %, 20321 MiB
2026/08/22 08:03:35.383, 1, 100 %, 20787 MiB
2026/08/22 08:03:40.384, 0, 100 %, 19873 MiB
