2026/08/10 07:11:16.436, 0, 93, 0
2026/08/10 07:11:16.440, 1, 15, 0
2026/08/10 07:11:17.487, 0, 93, 0
2026/08/10 07:11:17.491, 1, 15, 0
2026/08/10 07:11:18.534, 0, 401, 0
2026/08/10 07:11:18.536, 1, 18, 0
2026/08/10 07:11:19.573, 0, 401, 0
2026/08/10 07:11:19.575, 1, 18, 0
2026/08/10 07:11:20.618, 0, 433, 0
2026/08/10 07:11:20.620, 1, 18, 0
2026/08/10 07:11:21.662, 0, 433, 4
2026/08/10 07:11:21.664, 1, 18, 0
2026/08/10 07:11:22.704, 0, 433, 0
2026/08/10 07:11:22.706, 1, 18, 0
2026/08/10 07:11:23.748, 0, 433, 0
2026/08/10 07:11:23.750, 1, 18, 0
2026/08/10 07:11:24.791, 0, 433, 0
2026/08/10 07:11:24.793, 1, 18, 0
2026/08/10 07:11:25.832, 0, 433, 0
2026/08/10 07:11:25.834, 1, 323, 0
2026/08/10 07:11:26.871, 0, 433, 0
2026/08/10 07:11:26.873, 1, 355, 0
2026/08/10 07:11:27.909, 0, 433, 0
2026/08/10 07:11:27.911, 1, 355, 0
2026/08/10 07:11:28.946, 0, 433, 0
2026/08/10 07:11:28.948, 1, 355, 0
2026/08/10 07:11:29.982, 0, 433, 0
2026/08/10 07:11:29.984, 1, 355, 0
2026/08/10 07:11:31.021, 0, 433, 0
2026/08/10 07:11:31.023, 1, 355, 0
2026/08/10 07:11:32.062, 0, 1815, 1
2026/08/10 07:11:32.064, 1, 1737, 2
2026/08/10 07:11:33.106, 0, 1815, 50
2026/08/10 07:11:33.109, 1, 1769, 67
2026/08/10 07:11:34.153, 0, 3223, 52
2026/08/10 07:11:34.155, 1, 3241, 83
2026/08/10 07:11:35.202, 0, 3383, 22
2026/08/10 07:11:35.205, 1, 3497, 95
2026/08/10 07:11:36.252, 0, 3481, 67
2026/08/10 07:11:36.255, 1, 3499, 39
2026/08/10 07:11:37.302, 0, 3481, 89
2026/08/10 07:11:37.304, 1, 3499, 91
2026/08/10 07:11:38.342, 0, 3545, 83
2026/08/10 07:11:38.345, 1, 3499, 95
2026/08/10 07:11:39.390, 0, 3545, 88
2026/08/10 07:11:39.392, 1, 3499, 74
2026/08/10 07:11:40.438, 0, 3545, 78
2026/08/10 07:11:40.441, 1, 3499, 94
2026/08/10 07:11:41.485, 0, 3545, 100
2026/08/10 07:11:41.488, 1, 3499, 92
2026/08/10 07:11:42.531, 0, 3545, 32
2026/08/10 07:11:42.535, 1, 3499, 90
2026/08/10 07:11:43.585, 0, 3545, 80
2026/08/10 07:11:43.588, 1, 3499, 62
2026/08/10 07:11:44.632, 0, 3545, 98
2026/08/10 07:11:44.635, 1, 3499, 76
2026/08/10 07:11:45.677, 0, 4089, 75
2026/08/10 07:11:45.679, 1, 3499, 91
2026/08/10 07:11:46.725, 0, 4601, 55
2026/08/10 07:11:46.727, 1, 3499, 49
2026/08/10 07:11:47.772, 0, 4601, 54
2026/08/10 07:11:47.776, 1, 3499, 25
2026/08/10 07:11:48.825, 0, 9241, 84
2026/08/10 07:11:48.829, 1, 7115, 92
2026/08/10 07:11:49.876, 0, 10329, 100
2026/08/10 07:11:49.879, 1, 12299, 77
2026/08/10 07:11:50.928, 0, 10297, 74
2026/08/10 07:11:50.932, 1, 15403, 100
2026/08/10 07:11:51.975, 0, 10297, 100
2026/08/10 07:11:51.978, 1, 15403, 69
2026/08/10 07:11:53.022, 0, 10361, 64
2026/08/10 07:11:53.027, 1, 15403, 71
2026/08/10 07:11:54.075, 0, 13529, 86
2026/08/10 07:11:54.079, 1, 15403, 64
2026/08/10 07:11:55.129, 0, 13529, 97
2026/08/10 07:11:55.132, 1, 15403, 60
2026/08/10 07:11:56.184, 0, 15673, 100
